epic,apogee,gaia_source,camp,ra,dec,glat,glon,ev,teff,teff_err,logg,logg_err,meh,meh_err,feh,feh_err,alpham,alpham_err,alpha_flags,vmag,vmag_err,jmag,kmag,jk,j_k_err,numax,numax_err,dnu,dnu_err,fdnu,fdnu_err,fdnu_flags,kappa_m,kappa_m_err,mass,mass_err,kappa_r,kappa_r_err,radius,radius_err,para,para_err,ecc,ecc_err,ang_mom,ang_mom_err,tot_energy,tot_energy_err,gaia_binary_flag
247342189,2M04054380+1552085,45384717556262528,13,72.484403,20.918579,-14.93,179.44,RGB,4764,10.7,1.92,0.032,-0.633,0.0086,-0.64,0.0096,0.094,0.0091,1,13.62,0.804,11.44,10.62,0.81,0.028,10.93,0.206,1.6,0.158,1.031,0.0158,0,2.27,0.905,1.7,1.066,25.28,5.008,22.96,4.548,1.18,0.019,0.031,0.0011,-1.998,0.0005,-1.261,0.0001,0
211571087,2M04495625+2055068,3411867289175443456,5,134.911828,14.138838,34.71,214.13,RC,4950,10.8,2.4,0.027,-0.425,0.0072,-0.429,0.008,0.075,0.0076,1,12.14,0.771,10.52,9.91,0.61,0.03,31.37,0.485,4.12,0.005,0.996,0.0005,0,1.23,0.057,0.98,0.046,10.99,0.172,10.17,0.16,0.21,0.018,0.109,0.0029,-3.03,0.0843,-1.037,0.0144,0
210354900,2M08593883+1408198,605719169035865472,4,55.189677,12.356068,-33.03,174.62,RGB,4789,8.1,2.9,0.021,0.011,0.0058,0.013,0.007,0.03,0.0051,1,12.13,0.697,9.97,9.16,0.81,0.027,108.47,0.611,9.62,0.047,1.017,0.0007,0,1.71,0.044,1.29,0.045,6.95,0.078,6.33,0.072,0.58,0.022,0.144,0.0016,-2.322,0.0106,-1.152,0.004,0
212505598,2M03404552+1221218,37612196842179200,6,207.918806,-12.615044,47.65,325.04,RC,4955,14.3,2.46,0.034,-0.544,0.0094,-0.553,0.0105,0.22,0.0103,2,12.65,0.861,11.1,10.51,0.58,0.032,24.63,1.228,3.69,0.045,0.984,0.0089,0,0.92,0.145,0.73,0.123,10.74,0.596,9.94,0.552,1.32,0.016,0.117,0.0008,-1.894,0.0017,-1.278,0.0002,0
220466544,2M13514051-1236541,3612393677228339712,8,16.689767,6.016239,-56.65,129.87,RGB,4679,11.6,2.54,0.031,-0.281,0.0094,-0.282,0.0112,0.157,0.0086,2,13.27,0.888,11.49,10.82,0.68,0.031,48.88,1.022,5.75,0.029,1.03,0.0013,0,1.22,0.081,0.89,0.063,8.78,0.204,7.9,0.184,0.4,0.026,0.201,0.001,-1.447,0.0293,-1.365,0.0025,0
210769616,2M01064554+0600584,2576391352900759552,"[4, 13]",66.440552,19.407053,-20.29,176.95,RC,4715,7.7,2.41,0.021,0.005,0.0059,0.004,0.0071,0.037,0.0051,1,12.11,0.696,9.8,8.95,0.85,0.027,33.39,1.057,3.93,0.125,0.997,0.0008,0,1.78,0.283,1.32,0.293,12.82,0.911,11.58,0.823,0.41,0.024,0.23,0.0012,-1.736,0.0248,-1.278,0.0019,0
210746854,2M04254573+1924253,48070102907387264,4,61.630085,19.060219,-23.92,173.98,RC,4894,10.0,2.44,0.026,-0.339,0.0069,-0.339,0.0078,0.091,0.007,1,12.15,0.699,10.12,9.36,0.76,0.027,30.91,0.542,4.12,0.119,0.997,0.004,0,1.18,0.149,0.92,0.174,10.82,0.653,9.96,0.601,0.84,0.02,0.279,0.0008,-1.919,0.002,-1.241,0.0004,0
248601561,2M04063122+1903367,47271582587453568,14,155.049741,5.913008,48.28,236.55,RGB,4813,12.3,2.86,0.03,-0.16,0.0086,-0.168,0.0102,0.044,0.008,1,13.23,0.94,11.5,10.85,0.65,0.033,82.14,0.459,7.88,0.059,1.021,0.0011,0,1.64,0.056,1.25,0.063,7.85,0.125,7.16,0.115,0.65,0.019,0.077,0.0015,-2.237,0.0063,-1.197,0.0016,0
247315092,2M10201193+0554468,3861492327172860416,13,73.648668,20.684677,-14.2,180.32,RC,4962,15.1,2.44,0.034,-0.399,0.0096,-0.394,0.0109,0.069,0.01,1,13.67,0.806,11.79,11.08,0.71,0.028,32.49,0.899,3.97,0.011,0.995,0.0008,0,1.58,0.132,1.26,0.107,12.22,0.345,11.32,0.32,0.5,0.021,0.055,0.0008,-2.073,0.0152,-1.222,0.0045,0
247228573,2M04543568+2041048,3411698342342781952,13,72.472817,19.895275,-15.55,180.28,RGB,4673,11.4,2.55,0.03,-0.116,0.009,-0.121,0.0109,0.033,0.0078,1,13.63,0.825,11.37,10.53,0.84,0.028,47.42,0.978,5.23,0.02,1.029,0.0006,0,1.63,0.104,1.19,0.079,10.29,0.226,9.26,0.204,0.29,0.02,0.107,0.003,-2.754,0.0508,-1.089,0.0095,0
212491285,2M04495347+1953429,3410061616204829696,6,198.561099,-12.920317,49.57,311.52,RGB,4605,8.0,2.24,0.027,-0.526,0.0075,-0.534,0.0085,0.259,0.0072,2,12.61,0.823,10.73,10.02,0.71,0.03,24.39,0.124,3.35,0.103,1.038,0.0018,0,1.32,0.163,0.94,0.182,12.88,0.794,11.5,0.709,0.49,0.02,0.156,0.0013,-2.561,0.0246,-1.117,0.0057,0
246131917,2M13141466-1255131,3621469729102773248,12,348.909376,-6.447623,-59.25,70.84,RGB,4744,10.1,2.35,0.03,-0.582,0.0083,-0.58,0.0093,0.136,0.0085,1,12.95,0.827,11.16,10.48,0.68,0.03,32.68,0.497,4.13,0.082,1.037,0.0018,0,1.38,0.127,1.03,0.137,11.4,0.485,10.33,0.44,0.47,0.021,0.383,0.0009,-1.231,0.0234,-1.398,0.001,0
246392810,2M23153825-0626514,2631852536176509440,12,348.063563,-1.20953,-54.82,76.23,RC,4919,14.8,2.54,0.034,-0.38,0.0097,-0.388,0.0111,0.058,0.0099,1,12.98,0.975,11.33,10.71,0.62,0.035,29.99,0.335,3.61,0.001,0.994,0.0006,0,1.81,0.061,1.42,0.048,13.64,0.153,12.58,0.142,0.42,0.023,0.083,0.0008,-1.752,0.0157,-1.29,0.0015,0
212365600,2M23121525-0112343,2638862992251072512,6,201.520514,-15.734741,46.32,315.05,RGB,4749,11.4,2.79,0.03,-0.221,0.0086,-0.228,0.0102,0.215,0.0079,2,12.64,0.842,10.99,10.36,0.63,0.031,87.04,0.904,8.22,0.101,1.023,0.0009,0,1.65,0.096,1.23,0.103,7.64,0.204,6.93,0.185,0.43,0.026,0.803,0.0023,-0.342,0.0421,-1.421,0.0108,0
212366089,2M13260492-1544050,3604934074949255168,6,210.683186,-15.721904,43.79,327.02,RGB,4859,12.9,3.01,0.032,-0.397,0.0091,-0.405,0.0104,0.239,0.0092,2,12.65,0.928,11.01,10.39,0.62,0.034,125.68,0.822,11.4,0.041,1.017,0.0015,0,1.35,0.033,1.04,0.031,5.74,0.056,5.26,0.052,0.71,0.025,0.158,0.0025,-1.624,0.0139,-1.342,0.0028,1
206059097,2M14024396-1543188,6300866629829062656,3,338.593666,-13.179737,-55.1,49.59,RC,5071,14.1,2.42,0.033,-0.648,0.0086,-0.669,0.0093,0.279,0.0101,2,13.03,0.911,11.56,11.01,0.55,0.033,28.91,0.549,4.23,0.129,0.967,0.0112,0,0.86,0.116,0.71,0.143,9.58,0.612,8.98,0.573,0.86,0.023,0.108,0.0019,-1.838,0.0099,-1.285,0.0029,0
245951853,2M22342247-1310470,2601031747781833728,12,349.520525,-10.797415,-62.64,65.08,RGB,4709,11.0,2.43,0.032,-0.541,0.0092,-0.542,0.0105,0.324,0.0092,2,12.96,0.921,11.16,10.48,0.68,0.033,44.67,0.239,5.37,0.121,1.034,0.0013,0,1.23,0.113,0.91,0.13,9.21,0.418,8.31,0.378,0.34,0.033,0.112,0.0056,-1.316,0.0756,-1.375,0.0094,0
246144879,2M23180492-1047506,2413565706735408128,12,344.747047,-6.171236,-56.04,65.93,RGB,4788,16.6,2.54,0.041,-0.491,0.0124,-0.492,0.0143,0.302,0.0124,2,12.97,0.904,11.25,10.6,0.65,0.033,54.42,0.487,5.56,0.073,1.027,0.0012,0,1.93,0.114,1.45,0.127,10.44,0.289,9.5,0.264,0.51,0.027,0.352,0.0057,-1.015,0.058,-1.435,0.0055,0
210588416,2M22585929-0610164,2610943162206389248,4,54.188434,16.796358,-30.53,170.15,RGB,4663,8.2,2.25,0.026,-0.441,0.0071,-0.441,0.0082,0.081,0.0069,1,12.17,0.755,10.24,9.51,0.73,0.029,21.73,1.007,3.36,0.119,1.039,0.0009,0,0.93,0.184,0.67,0.177,11.46,0.971,10.29,0.872,0.5,0.025,0.24,0.0022,-1.338,0.0264,-1.41,0.004,0
211326499,2M03364522+1647468,44221361237223296,5,127.493366,10.380132,26.55,214.64,RGB,4830,9.4,2.53,0.026,-0.378,0.0069,-0.384,0.0079,0.083,0.0069,1,12.14,0.862,10.42,9.76,0.65,0.033,38.33,1.246,4.43,0.033,1.026,0.0007,0,1.67,0.171,1.28,0.139,11.59,0.414,10.6,0.379,0.58,0.02,0.221,0.0018,-2.09,0.0047,-1.208,0.0018,0
210335817,2M08295840+1022484,600066682836222208,4,60.297995,11.824987,-29.72,179.04,RGB,4663,7.4,2.72,0.022,-0.034,0.006,-0.039,0.0073,0.053,0.0052,1,12.15,0.754,10.11,9.35,0.77,0.029,50.91,0.568,5.46,0.034,1.026,0.0004,0,1.7,0.071,1.23,0.064,10.14,0.17,9.11,0.153,0.56,0.018,0.02,0.0029,-2.185,0.0107,-1.209,0.0029,0
211513203,2M04011151+1149299,3304647725599465984,5,134.962198,13.325148,34.43,215.06,RGB,4945,94.1,2.88,0.164,-0.416,0.0462,-0.412,0.0215,0.122,0.0462,1,12.16,0.735,10.55,9.94,0.61,0.028,95.6,0.525,9.05,0.048,1.016,0.0077,0,1.49,0.04,1.18,0.055,6.92,0.083,6.41,0.098,0.82,0.025,0.183,0.0008,-2.309,0.0101,-1.168,0.0026,0
220186908,2M08595092+1319305,605594718063055360,8,12.335137,-0.507233,-63.37,121.76,RGB,4850,15.5,2.88,0.039,-0.623,0.0113,-0.625,0.0126,0.321,0.012,2,13.31,0.931,11.7,11.09,0.61,0.033,115.35,0.971,10.66,0.156,1.026,0.0015,0,1.36,0.087,1.05,0.101,6.03,0.184,5.52,0.168,0.8,0.021,0.263,0.0008,-1.556,0.007,-1.35,0.0004,0
220611713,2M00492043-0030260,2536750282227571712,8,12.659848,9.285282,-53.59,122.6,RC,5058,18.6,2.41,0.041,-0.653,0.0112,-0.657,0.0123,0.195,0.013,2,13.33,0.887,11.84,11.28,0.56,0.031,31.46,1.028,3.47,0.307,0.992,0.011,0,2.48,0.91,2.03,1.154,15.56,2.803,14.56,2.623,0.62,0.019,0.226,0.0033,-2.158,0.0046,-1.179,0.0024,0
212422485,2M00503836+0917070,2581802805535272960,6,210.815437,-14.407654,44.96,327.89,RGB,4793,11.2,2.95,0.03,-0.376,0.0084,-0.389,0.0097,0.255,0.0083,2,12.66,0.899,11.02,10.4,0.62,0.033,111.88,0.709,,,,,2,,,,,,,,,0.22,0.02,0.816,0.0031,-0.145,0.1092,-1.318,0.0074,0
210491267,2M14031570-1424275,6301853849535643648,4,58.169012,15.263346,-28.93,174.53,RGB,4430,5.9,2.45,0.019,0.236,0.0056,0.224,0.0071,0.07,0.0041,2,12.11,0.734,9.7,8.82,0.88,0.029,45.26,1.355,5.1,0.055,1.032,0.001,0,1.57,0.157,1.06,0.119,10.33,0.381,9.05,0.334,0.82,0.024,0.269,0.0011,-1.349,0.0189,-1.419,0.004,0
247388425,2M03524056+1515480,40268586872922752,13,73.701612,21.303093,-13.79,179.84,RC,4974,52.9,2.31,0.101,-0.404,0.0255,-0.406,0.0163,0.04,0.0266,1,13.74,0.836,11.8,11.07,0.73,0.028,30.37,0.537,3.6,0.047,0.993,0.0012,0,1.92,0.143,1.53,0.152,13.93,0.44,12.93,0.414,1.11,0.021,0.165,0.0006,-1.806,0.0048,-1.3,0.0007,0
246357089,2M04544838+2118111,3411943670873938432,12,352.247198,-1.933341,-57.99,81.35,RGB,4939,14.2,2.51,0.038,-0.908,0.0102,-0.908,0.0108,0.136,0.0123,1,12.98,0.884,11.25,10.6,0.65,0.032,32.25,0.424,4.16,0.035,1.027,0.0015,0,1.29,0.067,1.02,0.068,11.08,0.237,10.24,0.219,0.27,0.02,0.063,0.0035,-2.507,0.0309,-1.138,0.0072,0
212332887,2M23285932-0156000,2640653886239131136,6,200.463662,-16.588228,45.67,313.39,RGB,4893,17.8,2.76,0.041,-0.564,0.0122,-0.585,0.0138,0.274,0.0129,2,12.68,0.863,11.13,10.55,0.58,0.032,25.95,1.106,4.01,0.042,0.989,0.004,1,0.77,0.104,0.6,0.087,9.56,0.454,8.8,0.418,0.41,0.026,0.352,0.001,-2.061,0.0178,-1.151,0.0147,0
211767908,2M13215127-1635176,3604407958635556864,5,123.929209,16.859621,26.01,206.46,RGB,4740,17.0,2.81,0.041,-0.385,0.0129,-0.393,0.0152,0.275,0.0122,2,12.15,0.882,10.44,9.79,0.65,0.034,93.3,0.847,9.29,0.052,1.027,0.0018,0,1.25,0.044,0.93,0.042,6.42,0.093,5.82,0.085,0.41,0.019,0.629,0.0019,-0.683,0.0449,-1.454,0.0056,0
212669168,2M08154301+1651346,656206582616364928,6,209.814142,-9.000289,50.31,329.74,RGB,4930,10.5,2.78,0.028,-0.583,0.0073,-0.585,0.008,0.275,0.008,2,12.67,0.9,11.04,10.42,0.62,0.033,75.34,1.022,7.95,0.081,1.015,0.0021,0,1.22,0.07,0.97,0.074,7.07,0.173,6.53,0.16,1.04,0.021,0.282,0.001,-1.761,0.0046,-1.255,0.0013,0
201189938,2M13591539-0900010,3615742613552594432,1,169.709954,-4.338854,51.4,264.01,RGB,4827,9.9,2.96,0.025,-0.167,0.007,-0.164,0.0082,0.073,0.0065,1,13.03,0.85,11.43,10.82,0.6,0.03,114.7,0.854,10.65,0.109,1.015,0.0017,0,1.34,0.063,1.03,0.07,6.0,0.131,5.49,0.12,0.66,0.023,0.302,0.0008,-1.461,0.0152,-1.334,0.0015,0
210561697,2M11185038-0420198,3786898885659602944,4,54.730248,16.39683,-30.47,170.91,RGB,5047,11.8,3.11,0.027,-0.289,0.007,-0.284,0.0079,0.076,0.0073,1,12.2,0.702,10.44,9.78,0.66,0.027,131.12,1.006,11.22,0.076,1.006,0.0014,0,1.63,0.058,1.33,0.065,6.18,0.096,5.78,0.09,0.66,0.028,0.14,0.003,-1.673,0.0067,-1.323,0.0018,0
220224781,2M03385525+1623485,43996549765656064,8,20.437719,0.876151,-61.06,138.75,RGB,4838,12.9,2.5,0.034,-0.581,0.0096,-0.578,0.0107,0.122,0.0101,1,13.32,0.865,11.69,11.08,0.61,0.031,45.11,0.804,5.24,0.107,1.03,0.0012,0,1.4,0.136,1.07,0.15,9.76,0.435,8.93,0.398,1.02,0.02,0.152,0.0011,-1.855,0.0032,-1.287,0.0005,0
248831438,2M01214505+0052341,2535118710050955264,14,164.494475,11.441216,59.1,237.89,RGB,5158,51.0,4.54,0.053,-0.102,0.0133,-0.091,0.0125,0.055,0.0525,1,13.31,1.143,11.94,11.44,0.5,0.04,49.62,1.057,5.26,0.043,0.996,0.003,0,1.83,0.132,1.55,0.129,10.67,0.286,10.08,0.275,0.38,0.02,0.114,0.0033,-2.236,0.0105,-1.167,0.0045,0
220237274,2M10575867+1126283,3871489258690876416,8,15.928618,1.288394,-61.43,129.36,RGB,4680,11.2,2.6,0.031,-0.359,0.0092,-0.36,0.0108,0.26,0.0086,2,13.31,0.927,11.57,10.91,0.66,0.033,56.21,0.717,6.42,0.045,1.03,0.0012,0,1.2,0.057,0.88,0.051,8.11,0.154,7.3,0.139,3.12,0.019,0.026,0.0054,-1.932,0.0142,-1.278,0.0044,0
248681908,2M01034286+0117182,2538158958485566976,14,157.707819,7.909983,51.58,236.33,RGB,5127,37.0,2.69,0.067,-1.286,0.0186,-1.282,0.0167,0.24,0.0234,2,13.28,1.005,11.63,11.01,0.62,0.036,49.99,0.58,5.95,0.074,1.021,0.0055,0,1.14,0.069,0.95,0.083,8.38,0.23,7.89,0.218,0.46,0.019,0.245,0.0035,-1.493,0.0228,-1.342,0.0018,0
211503152,2M10304987+0754359,3863592673554600960,5,123.451312,13.183388,24.13,209.99,RGB,4929,31.7,2.89,0.055,-0.312,0.016,-0.316,0.0162,0.067,0.0158,1,12.18,0.755,10.65,10.07,0.57,0.029,110.72,1.017,9.76,0.072,1.017,0.0024,0,1.71,0.069,1.35,0.074,6.9,0.12,6.37,0.113,0.48,0.029,0.637,0.0053,0.693,0.1101,-1.401,0.0092,0
245984474,2M08134831+1311001,650531453350739840,12,351.58205,-9.887026,-63.55,69.56,RGB,4641,9.7,2.73,0.027,-0.17,0.008,-0.172,0.0096,0.134,0.007,2,13.0,0.923,11.27,10.62,0.65,0.033,53.13,0.483,6.05,0.073,1.03,0.001,0,1.28,0.071,0.92,0.075,8.62,0.222,7.73,0.199,0.7,0.056,0.176,0.001,-2.282,0.0491,-1.174,0.0127,0
211889864,2M23261969-0953132,2436989835597055488,"[16, 5]",129.557575,18.577854,31.62,206.91,RGB,4964,11.1,3.05,0.031,-0.754,0.0077,-0.761,0.0083,0.288,0.0996,2,12.55,0.95,11.06,10.51,0.55,0.035,147.14,1.086,13.54,0.095,1.014,0.0032,0,1.09,0.039,0.87,0.043,4.76,0.076,4.42,0.07,0.99,0.123,0.223,0.0029,-2.142,0.0121,-1.181,0.0022,0
201383167,2M08381381+1834402,659652447760818560,1,166.745864,-1.215083,52.12,257.15,RGB,4853,16.2,3.14,0.037,-0.295,0.011,-0.3,0.0129,0.243,0.0107,2,12.97,0.921,11.44,10.86,0.58,0.033,145.36,0.452,13.04,0.176,1.009,0.0034,0,1.22,0.067,0.94,0.081,5.08,0.138,4.65,0.127,0.89,0.022,0.206,0.0021,-2.12,0.0026,-1.206,0.0012,0
220199816,2M11065900-0112542,3803488244084097024,8,19.162225,-0.010609,-62.21,136.55,RGB,4954,21.9,2.95,0.048,-0.703,0.0144,-0.717,0.016,0.286,0.0162,2,13.33,0.866,11.72,11.12,0.61,0.031,118.36,0.828,11.16,0.013,1.016,0.0036,0,1.23,0.026,0.97,0.023,5.64,0.042,5.23,0.04,0.76,0.028,0.151,0.0031,-1.605,0.0078,-1.341,0.0012,0
201609020,2M01163893-0000381,2534596373308419584,1,176.467693,2.183375,60.52,267.96,RGB,4922,18.7,2.44,0.051,-1.202,0.014,-1.208,0.0146,0.299,0.0182,2,13.02,0.886,11.44,10.84,0.59,0.032,31.19,0.667,4.15,0.081,1.034,0.0041,0,1.17,0.119,0.92,0.128,10.75,0.479,9.93,0.442,0.61,0.022,0.403,0.0024,-1.59,0.0116,-1.26,0.0045,0
210808308,2M11455224+0211001,3799518079395023872,4,53.971109,19.994156,-28.31,167.51,RC,4740,7.8,2.49,0.022,-0.019,0.0059,-0.022,0.0071,0.049,0.0052,1,12.2,0.757,10.38,9.69,0.69,0.029,30.57,0.669,3.99,0.205,0.998,0.0029,0,1.3,0.28,0.96,0.32,11.43,1.202,10.35,1.088,0.39,0.021,0.72,0.0111,-0.653,0.0497,-1.381,0.0131,0
210710159,2M03355306+1959389,58028237984494592,4,61.750476,18.509584,-24.21,174.51,RGB,4731,8.5,2.61,0.026,-0.392,0.0069,-0.395,0.0079,0.201,0.0067,2,12.16,0.7,10.03,9.23,0.8,0.027,54.02,0.808,6.18,0.032,1.03,0.0009,0,1.24,0.061,0.92,0.051,8.39,0.153,7.59,0.138,0.63,0.014,0.252,0.0005,-1.648,0.01,-1.322,0.0009,0
205931007,2M04070011+1830345,47167987976425984,3,338.772185,-17.018232,-56.96,43.57,RGB,4629,10.5,2.9,0.026,0.181,0.0082,0.17,0.0103,0.083,0.0064,2,13.45,1.123,11.71,11.05,0.66,0.039,117.11,1.123,10.66,0.097,1.02,0.0012,0,1.43,0.066,1.02,0.066,6.12,0.126,5.48,0.113,1.03,0.02,0.32,0.0003,-1.455,0.0118,-1.374,0.0015,0
210914118,2M22350532-1701056,2594962752833790464,4,52.851754,21.611534,-27.77,165.41,RGB,4865,9.2,2.7,0.025,-0.281,0.0065,-0.283,0.0074,0.076,0.0064,1,12.18,0.737,10.18,9.43,0.75,0.028,66.69,0.629,6.65,0.032,1.02,0.0007,0,1.73,0.059,1.34,0.056,8.94,0.12,8.21,0.111,0.63,0.018,0.097,0.003,-1.85,0.0083,-1.274,0.0021,0
205984114,2M03312442+2136415,61512452894554112,3,336.67681,-15.295981,-54.41,44.85,RGB,4929,16.5,2.87,0.04,-0.686,0.0113,-0.7,0.0125,0.285,0.0126,2,13.17,0.903,11.61,11.02,0.59,0.032,93.42,0.981,9.55,0.139,1.017,0.0045,0,1.13,0.075,0.89,0.086,6.09,0.188,5.62,0.174,0.88,0.025,0.165,0.0071,-2.353,0.011,-1.161,0.0034,1
245990752,2M22264243-1517455,2596180397537266688,12,355.321017,-9.720408,-65.98,76.07,RGB,4782,8.6,3.04,0.024,-0.267,0.0065,-0.276,0.0076,0.26,0.0546,2,13.01,0.893,11.37,10.74,0.62,0.032,138.04,1.174,12.39,0.072,1.016,0.0026,0,1.28,0.044,0.96,0.043,5.34,0.077,4.86,0.07,0.6,0.021,0.25,0.0034,-1.345,0.0256,-1.377,0.0029,0
210400569,2M23411704-0943134,2435644484336850944,4,56.199155,13.479265,-31.55,174.48,RGB,4997,10.9,2.98,0.026,-0.229,0.0067,-0.222,0.0076,0.029,0.0068,1,12.19,0.719,10.28,9.56,0.72,0.028,132.64,1.062,10.76,0.053,1.012,0.0006,0,2.0,0.062,1.61,0.063,6.81,0.086,6.33,0.081,0.77,0.033,0.202,0.0007,-1.839,0.011,-1.27,0.0018,0
246417756,2M03444779+1328453,38147869460419072,12,347.118918,-0.445704,-53.63,75.85,RC,4996,14.3,2.53,0.034,-0.521,0.0091,-0.54,0.0101,0.209,0.01,2,13.03,0.929,11.48,10.91,0.58,0.033,31.43,1.007,4.09,0.052,0.996,0.001,0,1.27,0.138,1.02,0.128,11.16,0.457,10.38,0.425,1.05,0.017,0.092,0.0006,-2.205,0.0037,-1.204,0.001,0
206159629,2M23082854-0026445,2651031145700962304,3,332.030991,-10.553105,-48.21,48.26,RGB,4575,7.9,2.63,0.022,0.16,0.0067,0.151,0.0083,0.034,0.0052,1,13.56,0.99,11.68,10.98,0.71,0.034,57.24,1.568,6.02,0.022,1.027,0.0006,0,1.64,0.137,1.15,0.099,9.38,0.266,8.35,0.237,0.46,0.029,0.286,0.0026,-1.38,0.0369,-1.376,0.0032,0
246472224,2M22080743-1033111,2614209570734144512,12,350.197734,1.31966,-54.15,81.81,RGB,5022,14.4,2.94,0.034,-0.592,0.0091,-0.596,0.01,0.258,0.0103,2,13.03,0.893,11.51,10.94,0.57,0.032,91.66,1.03,8.64,0.017,1.013,0.0009,0,1.58,0.055,1.28,0.046,7.28,0.087,6.79,0.081,0.4,0.022,0.335,0.0007,-1.423,0.0175,-1.336,0.0039,0
220160411,2M23204745+0119107,2657690032932628480,8,13.2836,-1.53007,-64.4,123.91,RGB,4720,13.4,2.5,0.035,-0.431,0.0106,-0.423,0.0123,0.212,0.0102,2,13.31,0.89,11.48,10.8,0.69,0.031,42.95,0.133,5.15,0.043,1.032,0.0016,0,1.29,0.045,0.95,0.051,9.62,0.163,8.7,0.148,0.48,0.031,0.25,0.0013,-1.769,0.0082,-1.266,0.006,0
210816049,2M00530806-0131482,2535828066849755648,4,60.533252,20.112448,-23.95,172.36,RGB,4857,9.2,2.73,0.024,-0.233,0.0065,-0.235,0.0075,0.058,0.0063,1,12.21,0.72,10.39,9.7,0.69,0.028,78.53,1.002,7.58,0.06,1.02,0.0009,0,1.68,0.084,1.3,0.082,8.12,0.165,7.44,0.151,0.42,0.019,0.182,0.0012,-1.636,0.0174,-1.312,0.0009,0
220262218,2M04020798+2006448,50583277252013056,8,16.124796,1.826989,-60.87,129.65,RGB,4699,13.2,2.96,0.03,0.176,0.0095,0.176,0.012,0.016,0.0076,1,13.32,0.988,11.63,10.99,0.64,0.035,159.34,1.423,13.61,0.151,1.014,0.0021,0,1.35,0.07,0.99,0.075,5.11,0.122,4.6,0.11,0.78,0.029,0.234,0.003,-2.241,0.0062,-1.173,0.0022,1
212010695,2M01042995+0149371,2538952294780321792,5,123.036286,20.432409,26.54,202.41,RC,4817,9.0,2.3,0.025,-0.349,0.0067,-0.355,0.0077,0.058,0.0066,1,12.17,0.719,10.48,9.84,0.64,0.028,24.38,0.283,3.36,0.227,0.999,0.0042,0,1.3,0.353,0.99,0.422,12.79,1.732,11.68,1.582,0.67,0.027,0.097,0.0008,-2.072,0.0072,-1.221,0.0025,0
212398729,2M08120870+2025566,675841931846602368,6,203.473238,-14.941949,46.69,317.97,RGB,4700,13.5,2.62,0.035,-0.371,0.0108,-0.367,0.0127,0.25,0.0101,2,12.68,0.914,10.97,10.32,0.65,0.033,59.5,0.634,6.33,0.119,1.031,0.001,0,1.5,0.123,1.1,0.136,8.81,0.344,7.95,0.311,0.44,0.017,0.115,0.0008,-2.13,0.0126,-1.21,0.0033,0
220338217,2M13335357-1456310,3606359454335732736,8,11.759909,3.446107,-59.41,120.77,RGB,5023,14.5,2.76,0.039,-1.093,0.01,-1.087,0.0103,0.263,0.0132,2,13.35,1.009,11.87,11.32,0.55,0.035,87.35,1.24,9.06,0.093,1.018,0.0028,0,1.13,0.067,0.92,0.072,6.32,0.158,5.89,0.147,0.62,0.023,0.047,0.001,-1.68,0.013,-1.333,0.0028,0
246054434,2M00470237+0326459,2550940338777398272,12,351.766485,-8.154145,-62.45,72.55,RGB,5172,29.8,2.84,0.075,-2.068,0.0244,-2.037,0.0171,0.415,0.0344,2,13.05,0.912,11.68,11.18,0.5,0.033,45.2,0.668,5.51,0.03,1.011,0.0031,0,1.15,0.057,0.97,0.055,8.85,0.162,8.37,0.156,0.03,0.281,,,811435485984.724,899888256514.6987,282443134318.804,314265062089.7258,0
212665237,2M23270395-0809149,2438568115819430400,6,211.890573,-9.091353,49.35,332.55,RGB,4619,8.2,2.27,0.027,-0.565,0.0076,-0.57,0.0086,0.266,0.0074,2,12.68,0.845,10.9,10.22,0.68,0.031,26.98,0.326,3.64,0.068,1.039,0.0013,0,1.29,0.107,0.92,0.114,12.12,0.476,10.84,0.426,0.42,0.025,0.644,0.0028,0.663,0.1104,-1.462,0.017,0
211341543,2M14073373-0905288,3615200657399049216,5,132.274526,10.659686,30.92,216.64,RC,4740,8.1,2.4,0.023,-0.138,0.0062,-0.143,0.0074,0.056,0.0056,1,12.18,0.7,10.46,9.81,0.65,0.027,29.59,1.221,3.76,0.019,0.998,0.0006,0,1.49,0.187,1.11,0.141,12.44,0.528,11.27,0.479,0.48,0.022,0.124,0.0012,-1.228,0.0217,-1.398,0.0025,0
229027033,2M08490588+1039348,598551594468768896,10,190.312819,-0.948849,61.82,297.53,RGB,4706,8.7,2.46,0.028,-0.57,0.0075,-0.572,0.0084,0.29,0.0076,2,12.94,0.91,11.22,10.56,0.65,0.033,41.39,0.467,5.1,0.076,1.036,0.001,0,1.21,0.083,0.89,0.089,9.47,0.302,8.54,0.273,0.51,0.02,0.205,0.001,-2.023,0.0177,-1.225,0.005,0
247324136,2M12411507-0056558,3683787750358720512,13,72.001378,20.764355,-15.38,179.29,RGB,4563,12.6,1.93,0.036,-0.376,0.0113,-0.372,0.0135,0.082,0.0102,1,13.78,0.834,11.32,10.42,0.9,0.028,9.12,0.587,1.56,0.092,1.038,0.006,0,1.46,0.443,1.02,0.429,22.16,2.974,19.7,2.643,0.5,0.021,0.366,0.0006,-1.611,0.0198,-1.272,0.0021,0
